Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
2721,,,196,196,3,0.510939,0.521483,0.000244,4,0.000234,0,0.040712,778,0.866408
2754,,,177,177,3,0.509852,0.519397,0.000193,4,0.000214,0,0.038906,606,0.790855
2759,,,187,187,3,0.510424,0.520495,0.00022,5,0.000224,0,0.038698,673,0.830934
2779,,,192,192,3,0.51071,0.521044,0.000233,1,0.000229,0,0.038722,710,0.851921
2786,,,190,190,3,0.510538,0.520788,0.000229,5,0.000227,0,0.040156,721,0.841602
2795,,,153,153,3,0.508032,0.516469,0.000148,2,0.000189,0,0.039732,462,0.677804
2797,,,190,190,3,0.510538,0.520788,0.00023,6,0.000227,0,0.039042,701,0.840282
2824,,,199,199,3,0.511111,0.521812,0.000244,5,0.000236,0,0.043399,855,0.890691
2847,,,175,175,3,0.509738,0.519177,0.000191,4,0.000212,0,0.041642,634,0.778441
2958,,,182,182,3,0.510024,0.519873,0.000207,5,0.000219,0,0.040738,671,0.811806
2962,,,193,193,3,0.510653,0.52108,0.000231,2,0.00023,0,0.0428,793,0.859663
2984,,,188,188,2,0.510538,0.520641,0.000226,2,0.000225,0,0.038742,681,0.830422
3025,,,181,181,3,0.510024,0.519799,0.000206,6,0.000218,0,0.041989,684,0.802742
3203,,,170,170,3,0.509396,0.518592,0.000184,0,0.000207,0,0.038914,559,0.749105
3295,,,160,160,3,0.508656,0.517384,0.000166,3,0.000197,0,0.037657,479,0.699797
3339,,,186,186,3,0.510195,0.520275,0.000222,2,0.000223,0,0.040802,702,0.818888
3358,,,186,186,2,0.510424,0.520422,0.000221,1,0.000223,0,0.040453,696,0.819582
3371,,,209,209,3,0.511685,0.52291,0.000278,0,0.000247,0,0.039796,865,0.923904
3523,,,188,188,2,0.510538,0.520641,0.00022,6,0.000225,0,0.038855,683,0.839146
3527,,,170,170,3,0.509225,0.518482,0.000181,4,0.000207,0,0.041629,598,0.754742
3559,,,195,195,2,0.510939,0.52141,0.00024,6,0.000232,0,0.039968,756,0.864667
3584,,,201,201,2,0.511283,0.522069,0.000256,3,0.000239,0,0.037811,760,0.890024
3590,,,163,163,3,0.5086,0.517567,0.00017,1,0.0002,0,0.038249,505,0.715775
3645,,,203,203,2,0.511398,0.522288,0.000256,3,0.00024,0,0.039555,811,0.906693
3698,,,186,186,3,0.510366,0.520385,0.000218,6,0.000223,0,0.040221,692,0.822951
3711,,,176,176,3,0.509738,0.51925,0.000196,4,0.000213,0,0.041429,638,0.777982
3767,,,173,173,3,0.509567,0.518921,0.000191,6,0.00021,0,0.040261,599,0.761493
3803,,,191,191,3,0.510481,0.520824,0.00023,3,0.000228,0,0.041334,750,0.848139
3818,,,171,171,3,0.509282,0.518592,0.000184,1,0.000208,0,0.040316,586,0.755199
3848,,,179,179,3,0.509909,0.51958,0.000202,6,0.000216,0,0.037537,598,0.797621
3925,,,186,186,3,0.510252,0.520312,0.000216,4,0.000223,0,0.039756,684,0.828908
3927,,,169,169,3,0.509282,0.518445,0.000181,4,0.000206,0,0.043393,616,0.746837
3958,,,183,183,3,0.510081,0.519982,0.00021,5,0.00022,0,0.039693,661,0.814677
3970,,,184,184,3,0.510195,0.520129,0.000216,2,0.000221,0,0.040152,676,0.812737
3995,,,206,206,3,0.511513,0.522581,0.00027,2,0.000244,0,0.039593,836,0.909832
4006,,,207,207,3,0.51157,0.522691,0.000272,0,0.000245,0,0.038647,824,0.914908
4025,,,191,191,3,0.510538,0.520861,0.00023,3,0.000228,0,0.040507,735,0.847529
4047,,,180,180,3,0.509966,0.51969,0.000208,6,0.000217,0,0.039603,638,0.788544
4064,,,173,173,3,0.509453,0.518848,0.000186,3,0.00021,0,0.03858,574,0.769773
4102,,,201,201,3,0.511111,0.521959,0.000253,4,0.000239,0,0.0399,802,0.892255
4121,,,174,174,3,0.509567,0.518994,0.000192,6,0.000211,0,0.040263,606,0.767586
4148,,,189,189,3,0.510309,0.520568,0.000224,1,0.000226,0,0.03957,703,0.840844
4213,,,170,170,2,0.50951,0.518665,0.000184,0,0.000207,0,0.037104,533,0.750033
4259,,,183,183,3,0.509852,0.519836,0.000214,2,0.00022,0,0.03621,603,0.808813
4362,,,204,204,2,0.511456,0.522398,0.00026,0,0.000241,0,0.039457,817,0.909194
4453,,,165,165,3,0.508656,0.51775,0.000174,4,0.000202,0,0.038359,519,0.726661
4481,,,181,181,3,0.509966,0.519763,0.000206,4,0.000218,0,0.03806,620,0.805349
4486,,,195,195,3,0.510882,0.521373,0.000239,1,0.000232,0,0.039492,747,0.865347
2,,,174,174,3,0.509624,0.519031,0.000188,0,0.000211,0,0.042721,643,0.776624
17,,,184,184,3,0.510252,0.520165,0.000215,1,0.000221,0,0.036648,617,0.815347
45,,,179,179,3,0.509852,0.519543,0.000201,2,0.000216,0,0.040173,640,0.794443
110,,,164,164,3,0.508827,0.517787,0.000173,5,0.000201,0,0.038605,516,0.722646
152,,,185,185,3,0.510195,0.520202,0.000216,0,0.000222,0,0.040364,687,0.820887
177,,,196,196,3,0.510882,0.521446,0.000244,4,0.000233,0,0.040555,775,0.867594
206,,,174,174,3,0.509453,0.518921,0.000193,2,0.000211,0,0.039266,591,0.766175
225,,,206,206,2,0.51157,0.522617,0.000267,1,0.000244,0,0.040587,857,0.916275
268,,,183,183,3,0.510024,0.519946,0.000217,0,0.00022,0,0.039452,657,0.801942
303,,,195,195,2,0.510939,0.52141,0.000241,1,0.000233,0,0.038488,728,0.861329
346,,,189,189,3,0.510309,0.520568,0.000226,6,0.000226,0,0.039345,699,0.836428
348,,,206,206,2,0.51157,0.522617,0.000268,0,0.000244,0,0.041108,868,0.914018
352,,,198,198,3,0.510996,0.521666,0.000245,5,0.000235,0,0.038609,753,0.88076
398,,,192,192,2,0.510767,0.52108,0.000233,3,0.000229,0,0.04063,745,0.850589
404,,,190,190,3,0.510538,0.520788,0.000226,0,0.000227,0,0.042495,763,0.843892
408,,,185,185,3,0.510138,0.520165,0.000215,0,0.000222,0,0.039248,668,0.820828
443,,,184,184,3,0.510138,0.520092,0.000216,3,0.000221,0,0.039499,665,0.812282
476,,,189,189,2,0.510595,0.520751,0.000229,4,0.000227,0,0.040583,721,0.82888
490,,,192,192,2,0.510767,0.52108,0.000231,6,0.000229,0,0.040412,741,0.854865
568,,,174,174,3,0.509624,0.519031,0.000189,3,0.000211,0,0.040396,608,0.77743
570,,,173,173,3,0.509567,0.518921,0.000188,5,0.00021,0,0.038715,576,0.768236
573,,,187,187,3,0.510252,0.520385,0.000226,2,0.000225,0,0.037261,648,0.817818
600,,,180,180,3,0.509852,0.519616,0.00021,1,0.000217,0,0.03892,627,0.788074
619,,,180,180,3,0.509738,0.519543,0.000205,5,0.000217,0,0.03861,622,0.797042
633,,,184,184,2,0.510309,0.520202,0.000219,5,0.000222,0,0.036885,621,0.806647
654,,,222,222,2,0.512492,0.524374,0.000308,5,0.00026,0,0.039134,960,0.990662
655,,,208,208,3,0.511628,0.5228,0.000275,6,0.000246,0,0.038554,830,0.920137
663,,,199,199,2,0.511168,0.521849,0.000251,4,0.000237,0,0.03949,778,0.878778
716,,,207,207,3,0.51157,0.522691,0.000271,3,0.000245,0,0.039867,850,0.915796
736,,,171,171,3,0.509225,0.518555,0.000182,2,0.000208,0,0.041555,604,0.760343
738,,,185,185,3,0.510252,0.520239,0.000219,1,0.000222,0,0.042597,725,0.813335
752,,,183,183,3,0.510081,0.519982,0.000211,4,0.00022,0,0.040113,668,0.81245
780,,,183,183,3,0.510138,0.520019,0.000216,2,0.00022,0,0.037891,631,0.804007
793,,,182,182,3,0.509909,0.519799,0.000216,0,0.00022,0,0.038006,626,0.79587
800,,,190,190,2,0.510653,0.520861,0.000229,1,0.000227,0,0.042105,756,0.838214
905,,,187,187,3,0.510366,0.520458,0.000228,2,0.000225,0,0.039331,684,0.817846
913,,,168,168,3,0.509111,0.518262,0.000182,0,0.000205,0,0.035572,499,0.738179
920,,,189,189,3,0.510481,0.520678,0.000224,2,0.000226,0,0.040245,715,0.839333
938,,,164,164,3,0.50877,0.51775,0.000168,1,0.000201,0,0.040551,542,0.729893
958,,,196,196,3,0.510767,0.521373,0.00024,2,0.000233,0,0.039351,752,0.875321
974,,,221,221,2,0.512434,0.524264,0.000307,2,0.000259,0,0.039325,956,0.982228
986,,,164,164,3,0.508713,0.517713,0.000165,0,0.0002,0,0.043319,579,0.735188
1069,,,182,182,2,0.510195,0.519982,0.000208,3,0.000219,0,0.04177,688,0.80878
1086,,,176,176,3,0.509738,0.51925,0.000195,6,0.000213,0,0.038506,593,0.783117
1236,,,192,192,3,0.510653,0.521007,0.000234,1,0.000229,0,0.039921,732,0.849227
1261,,,192,192,3,0.51071,0.521044,0.000231,1,0.000229,0,0.041776,766,0.854934
1324,,,202,202,2,0.511341,0.522178,0.000255,0,0.000239,0,0.041131,835,0.900048
1346,,,174,174,3,0.509624,0.519031,0.000191,3,0.000211,0,0.039599,596,0.770435
1354,,,158,158,3,0.5086,0.517201,0.00016,1,0.000195,0,0.036282,450,0.695762
1399,,,188,188,3,0.510424,0.520568,0.000227,1,0.000225,0,0.038059,669,0.827864
1400,,,183,183,3,0.510024,0.519946,0.00021,5,0.00022,0,0.038191,636,0.814024
1407,,,170,170,3,0.509282,0.518519,0.000183,5,0.000207,0,0.042255,607,0.749494
1450,,,209,209,3,0.511685,0.52291,0.000275,3,0.000247,0,0.040486,880,0.927548
1470,,,188,188,3,0.510481,0.520605,0.000224,0,0.000225,0,0.041586,731,0.833492
1477,,,170,170,3,0.509225,0.518482,0.000178,2,0.000207,0,0.041629,598,0.758643
1504,,,175,175,3,0.509624,0.519104,0.000195,0,0.000212,0,0.038686,589,0.772231
1521,,,177,177,3,0.509852,0.519397,0.000196,6,0.000214,0,0.040447,630,0.784681
1548,,,194,194,3,0.51071,0.52119,0.000235,0,0.000231,0,0.041397,775,0.862947
1551,,,185,185,3,0.510195,0.520202,0.000214,6,0.000222,0,0.039777,677,0.824452
1567,,,183,183,3,0.510195,0.520056,0.00021,6,0.00022,0,0.040894,681,0.811022
1642,,,181,181,3,0.509966,0.519763,0.000208,0,0.000218,0,0.041252,672,0.799817
1649,,,182,182,3,0.509852,0.519763,0.00021,3,0.000219,0,0.039342,648,0.806316
1655,,,176,176,3,0.509738,0.51925,0.000193,5,0.000213,0,0.041558,640,0.781876
1659,,,169,169,3,0.509339,0.518482,0.000181,1,0.000206,0,0.039166,556,0.747296
1690,,,200,200,3,0.511111,0.521886,0.000248,5,0.000237,0,0.042513,846,0.892576
1692,,,187,187,2,0.510481,0.520531,0.000225,0,0.000224,0,0.039388,685,0.825046
1707,,,187,187,3,0.510195,0.520348,0.000221,5,0.000224,0,0.038526,670,0.826403
1713,,,198,198,3,0.511054,0.521703,0.000242,3,0.000235,0,0.040096,782,0.887264
1719,,,184,184,3,0.510252,0.520165,0.000212,3,0.000221,0,0.039558,666,0.816915
1741,,,193,193,3,0.510767,0.521154,0.000235,0,0.00023,0,0.039832,738,0.854998
1743,,,172,172,3,0.50951,0.518811,0.000185,3,0.000209,0,0.04284,630,0.76741
1799,,,188,188,3,0.510424,0.520568,0.000222,2,0.000225,0,0.040903,719,0.834434
1936,,,200,200,3,0.511054,0.521849,0.00025,4,0.000237,0,0.038141,759,0.889434
1956,,,164,164,3,0.508884,0.517823,0.000169,1,0.000201,0,0.043094,576,0.726853
2029,,,177,177,3,0.509852,0.519397,0.000198,3,0.000214,0,0.040768,635,0.785399
2030,,,194,194,3,0.510767,0.521227,0.000243,6,0.000232,0,0.040543,759,0.850534
2052,,,189,189,3,0.510481,0.520678,0.000224,3,0.000226,0,0.039851,708,0.840587
2075,,,193,193,3,0.510653,0.52108,0.000237,4,0.000231,0,0.038806,719,0.850233
2082,,,158,158,3,0.508713,0.517274,0.000157,5,0.000195,0,0.040877,507,0.699697
2143,,,179,179,3,0.509852,0.519543,0.000201,3,0.000216,0,0.041178,656,0.795026
2145,,,198,198,3,0.510882,0.521593,0.000245,0,0.000235,0,0.040866,797,0.879823
2153,,,182,182,3,0.510138,0.519946,0.000213,6,0.000219,0,0.038188,629,0.799584
2179,,,174,174,3,0.509624,0.519031,0.000189,5,0.000211,0,0.039001,587,0.773506
2214,,,192,192,2,0.510767,0.52108,0.00023,3,0.000229,0,0.039267,720,0.856843
2226,,,180,180,3,0.509852,0.519616,0.000202,2,0.000217,0,0.039044,629,0.803237
2307,,,166,166,3,0.509054,0.518079,0.000174,5,0.000203,0,0.041694,571,0.732985
2320,,,188,188,2,0.510538,0.520641,0.000227,0,0.000225,0,0.038286,673,0.829301
2321,,,159,159,3,0.508372,0.517128,0.000157,3,0.000195,0,0.040204,505,0.711188
2322,,,167,167,3,0.509054,0.518153,0.000176,2,0.000204,0,0.041267,572,0.740116
2327,,,192,192,3,0.510595,0.520971,0.000228,3,0.000229,0,0.041121,754,0.859171
2360,,,160,160,3,0.508543,0.517311,0.000161,4,0.000197,0,0.04261,542,0.706232
2390,,,194,194,3,0.510767,0.521227,0.000239,2,0.000231,0,0.039261,735,0.860048
2436,,,201,201,3,0.511168,0.521995,0.000254,5,0.000239,0,0.038955,783,0.892278
2466,,,190,190,3,0.510538,0.520788,0.000229,3,0.000227,0,0.03971,713,0.839442
2541,,,177,177,3,0.509681,0.519287,0.000197,6,0.000214,0,0.038649,602,0.785655
2550,,,175,175,3,0.509681,0.519141,0.000195,1,0.000212,0,0.041379,630,0.770658
2623,,,165,165,3,0.509054,0.518006,0.000172,6,0.000202,0,0.041242,558,0.732158
2624,,,205,205,3,0.511456,0.522471,0.000264,6,0.000243,0,0.039837,833,0.912196
2636,,,185,185,3,0.510138,0.520165,0.00022,1,0.000222,0,0.041951,714,0.81168
2662,,,194,194,2,0.510882,0.5213,0.000237,6,0.000231,0,0.040436,757,0.859476
2743,,,168,168,3,0.509054,0.518226,0.000175,3,0.000205,0,0.040134,563,0.750395
2773,,,185,185,3,0.510252,0.520239,0.000215,5,0.000222,0,0.03772,642,0.823057
2783,,,190,190,3,0.510481,0.520751,0.000231,6,0.000227,0,0.040156,721,0.837346
2807,,,180,180,3,0.510024,0.519726,0.0002,2,0.000217,0,0.03923,632,0.804908
2853,,,192,192,3,0.51071,0.521044,0.000233,2,0.000229,0,0.039649,727,0.852289
2904,,,181,181,3,0.509966,0.519763,0.000206,5,0.000218,0,0.040577,661,0.803371
2951,,,179,179,3,0.509852,0.519543,0.0002,1,0.000216,0,0.039169,624,0.795171
3011,,,167,167,3,0.508884,0.518043,0.000178,2,0.000204,0,0.040473,561,0.737048
3013,,,187,187,3,0.510366,0.520458,0.000219,0,0.000224,0,0.041171,716,0.832185
3027,,,182,182,3,0.509966,0.519836,0.000207,6,0.000219,0,0.043288,713,0.807594
3029,,,175,175,3,0.509453,0.518994,0.000197,6,0.000212,0,0.040066,610,0.769407
3047,,,187,187,3,0.510424,0.520495,0.000219,0,0.000224,0,0.042608,741,0.828918
3073,,,163,163,3,0.508656,0.517604,0.000168,5,0.0002,0,0.04143,547,0.720809
3075,,,175,175,3,0.509624,0.519104,0.000188,6,0.000212,0,0.040788,621,0.78547
3097,,,181,181,2,0.510138,0.519873,0.000207,5,0.000218,0,0.039656,646,0.801849
3228,,,194,194,3,0.51071,0.52119,0.000236,6,0.000231,0,0.039581,741,0.863894
3240,,,173,173,3,0.509624,0.518958,0.000188,2,0.00021,0,0.039454,587,0.769061
3277,,,172,172,3,0.50951,0.518811,0.000187,6,0.000209,0,0.037468,551,0.764093
3302,,,199,199,3,0.511054,0.521776,0.000252,1,0.000237,0,0.040861,805,0.877831
3304,,,173,173,3,0.509624,0.518958,0.000187,3,0.00021,0,0.040731,606,0.766336
3319,,,203,203,3,0.511283,0.522215,0.000261,3,0.000241,0,0.039702,814,0.898875
3338,,,178,178,3,0.509681,0.51936,0.000199,5,0.000215,0,0.04031,635,0.790951
3348,,,177,177,3,0.509681,0.519287,0.000198,2,0.000214,0,0.040447,630,0.785254
3364,,,207,207,2,0.511628,0.522727,0.000268,0,0.000244,0,0.039773,848,0.924749
3447,,,187,187,3,0.510252,0.520385,0.000225,4,0.000225,0,0.037433,651,0.820752
3451,,,190,190,3,0.510481,0.520751,0.000229,2,0.000227,0,0.038318,688,0.841865
3459,,,176,176,3,0.509681,0.519214,0.000196,2,0.000213,0,0.03974,612,0.779095
3491,,,196,196,3,0.510882,0.521446,0.000243,6,0.000234,0,0.040293,770,0.865568
3512,,,181,181,2,0.510138,0.519873,0.000208,6,0.000218,0,0.040945,667,0.800696
3529,,,198,198,3,0.511054,0.521703,0.000245,3,0.000235,0,0.04184,816,0.879692
3537,,,167,167,3,0.508997,0.518116,0.000173,1,0.000204,0,0.040185,557,0.744603
3540,,,165,165,3,0.508941,0.517933,0.000171,2,0.000202,0,0.04272,578,0.729417
3547,,,180,180,3,0.509966,0.51969,0.000204,0,0.000217,0,0.03892,627,0.800107
3553,,,160,160,3,0.508656,0.517384,0.000164,4,0.000197,0,0.043553,554,0.702876
3617,,,171,171,3,0.509282,0.518592,0.000185,6,0.000208,0,0.039353,572,0.755224
3643,,,201,201,2,0.511283,0.522069,0.000258,0,0.000239,0,0.038756,779,0.886183
3692,,,194,194,2,0.510882,0.5213,0.000237,4,0.000231,0,0.040596,760,0.859916
3768,,,189,189,3,0.510481,0.520678,0.000222,1,0.000226,0,0.040583,721,0.844866
3816,,,185,185,3,0.510309,0.520275,0.000213,0,0.000222,0,0.037838,644,0.826125
3822,,,191,191,3,0.510595,0.520897,0.000228,2,0.000228,0,0.03968,720,0.851712
3912,,,207,207,3,0.51157,0.522691,0.000272,2,0.000245,0,0.040805,870,0.914953
3916,,,205,205,3,0.511341,0.522398,0.000264,6,0.000243,0,0.040268,842,0.910594
3918,,,182,182,3,0.510138,0.519946,0.000204,2,0.000219,0,0.042074,693,0.813028
3981,,,186,186,3,0.510309,0.520348,0.000222,2,0.000223,0,0.041093,707,0.820192
4084,,,206,206,3,0.511513,0.522581,0.000265,3,0.000244,0,0.040114,847,0.917442
4107,,,193,193,3,0.51071,0.521117,0.00024,1,0.000231,0,0.038806,719,0.84668
4124,,,192,192,3,0.510653,0.521007,0.000235,0,0.00023,0,0.039867,731,0.846796
4178,,,207,207,2,0.511628,0.522727,0.000273,6,0.000245,0,0.039116,834,0.915481
4187,,,189,189,2,0.510595,0.520751,0.000227,0,0.000226,0,0.040977,728,0.83563
4201,,,221,221,2,0.512434,0.524264,0.00031,5,0.000259,0,0.03949,960,0.97903
4252,,,185,185,3,0.510195,0.520202,0.000213,0,0.000222,0,0.041187,701,0.822677
4257,,,179,179,3,0.509909,0.51958,0.000203,0,0.000216,0,0.036407,580,0.790655
4274,,,176,176,3,0.509567,0.519141,0.000191,1,0.000213,0,0.041948,646,0.786665
4308,,,188,188,3,0.510366,0.520531,0.000223,4,0.000225,0,0.040391,710,0.833105
4344,,,171,171,3,0.50951,0.518738,0.000186,0,0.000208,0,0.04066,591,0.755509
4355,,,186,186,3,0.510252,0.520312,0.000219,5,0.000223,0,0.03993,687,0.823686
4381,,,185,185,2,0.510366,0.520312,0.000215,3,0.000222,0,0.040071,682,0.822464
4392,,,175,175,3,0.509624,0.519104,0.000192,2,0.000212,0,0.040263,613,0.778986
4428,,,195,195,3,0.51071,0.521263,0.000239,0,0.000232,0,0.041872,792,0.864555
4443,,,166,166,3,0.509168,0.518153,0.000174,0,0.000203,0,0.040234,551,0.73557
4451,,,162,162,3,0.508543,0.517457,0.000164,6,0.000199,0,0.039951,521,0.722617
4514,,,163,163,3,0.508827,0.517713,0.000168,0,0.0002,0,0.039234,518,0.721411
4529,,,204,204,3,0.511398,0.522361,0.000263,1,0.000242,0,0.038105,789,0.904212
3,,,191,191,3,0.510595,0.520897,0.000227,5,0.000228,0,0.040783,740,0.850068
32,,,170,170,3,0.509396,0.518592,0.000183,0,0.000207,0,0.039889,573,0.752734
72,,,178,178,3,0.509738,0.519397,0.000194,1,0.000215,0,0.041643,656,0.796739
178,,,168,168,3,0.509168,0.518299,0.00018,4,0.000205,0,0.041203,578,0.737793
212,,,162,162,3,0.508827,0.51764,0.000166,3,0.000199,0,0.039031,509,0.717914
215,,,189,189,3,0.510424,0.520641,0.000224,6,0.000226,0,0.039514,702,0.840897
219,,,172,172,3,0.509396,0.518738,0.000188,5,0.000209,0,0.03944,580,0.760387
243,,,162,162,3,0.508884,0.517677,0.000166,2,0.000199,0,0.039721,518,0.716313
249,,,175,175,3,0.509624,0.519104,0.000193,6,0.000212,0,0.041117,626,0.775269
273,,,193,193,3,0.51071,0.521117,0.000234,6,0.00023,0,0.041181,763,0.857751
321,,,197,197,3,0.510939,0.521556,0.00024,3,0.000234,0,0.039625,765,0.881342
377,,,168,168,3,0.509111,0.518262,0.000177,2,0.000205,0,0.040776,572,0.746013
414,,,180,180,3,0.509852,0.519616,0.000206,2,0.000217,0,0.036872,594,0.794615
458,,,182,182,3,0.510024,0.519873,0.000214,6,0.000219,0,0.038674,637,0.799659
475,,,180,180,3,0.509795,0.51958,0.000203,4,0.000217,0,0.040782,657,0.800104
477,,,191,191,3,0.510653,0.520934,0.000233,1,0.000228,0,0.038633,701,0.842473
495,,,163,163,3,0.508941,0.517787,0.000168,6,0.0002,0,0.039385,520,0.722081
498,,,187,187,3,0.510424,0.520495,0.000217,1,0.000224,0,0.038583,671,0.835795
574,,,176,176,3,0.509396,0.519031,0.000196,5,0.000213,0,0.037857,583,0.780705
615,,,183,183,3,0.510138,0.520019,0.000209,2,0.00022,0,0.039632,660,0.813269
617,,,188,188,3,0.510252,0.520458,0.000223,4,0.000225,0,0.039481,694,0.833551
667,,,179,179,3,0.509795,0.519507,0.000205,4,0.000216,0,0.038353,611,0.788419
688,,,187,187,3,0.510366,0.520458,0.000217,5,0.000224,0,0.041516,722,0.835619
710,,,176,176,3,0.509681,0.519214,0.000195,2,0.000213,0,0.039805,613,0.781856
718,,,175,175,3,0.509681,0.519141,0.000194,2,0.000212,0,0.038686,589,0.773939
726,,,200,200,3,0.511168,0.521922,0.00026,2,0.000238,0,0.039045,777,0.874689
760,,,166,166,3,0.509168,0.518153,0.000171,1,0.000203,0,0.043958,602,0.738743
775,,,207,207,2,0.511628,0.522727,0.000276,6,0.000245,0,0.038225,815,0.909613
848,,,217,217,2,0.512203,0.523825,0.000296,5,0.000255,0,0.040195,942,0.965844
865,,,167,167,3,0.509111,0.518189,0.000179,0,0.000204,0,0.037515,520,0.735729
866,,,207,207,3,0.51157,0.522691,0.000272,2,0.000245,0,0.037756,805,0.916533
889,,,182,182,3,0.510138,0.519946,0.000204,3,0.000219,0,0.040556,668,0.81435
902,,,184,184,3,0.510195,0.520129,0.00021,6,0.000221,0,0.040984,690,0.822152
990,,,191,191,3,0.510595,0.520897,0.00023,6,0.000228,0,0.038358,696,0.84665
1025,,,176,176,3,0.509567,0.519141,0.000198,6,0.000213,0,0.04026,620,0.775777
1039,,,191,191,3,0.510538,0.520861,0.000231,3,0.000228,0,0.040176,729,0.84623
1040,,,177,177,3,0.509795,0.51936,0.000199,2,0.000214,0,0.038264,596,0.781157
1070,,,196,196,3,0.510939,0.521483,0.000244,2,0.000234,0,0.039665,758,0.865851
1078,,,188,188,3,0.510481,0.520605,0.00022,6,0.000225,0,0.038912,684,0.838243
1109,,,178,178,3,0.509624,0.519324,0.000204,5,0.000215,0,0.03885,612,0.780841
1121,,,196,196,3,0.510882,0.521446,0.000245,5,0.000234,0,0.036368,695,0.86629
1122,,,184,184,3,0.510195,0.520129,0.000215,3,0.000221,0,0.040746,686,0.811081
1171,,,172,172,3,0.509453,0.518775,0.000184,1,0.000209,0,0.038556,567,0.769839
1253,,,204,204,3,0.511398,0.522361,0.000268,3,0.000242,0,0.039892,826,0.897949
1265,,,184,184,3,0.510195,0.520129,0.000211,5,0.000221,0,0.03736,629,0.819504
1332,,,196,196,3,0.510939,0.521483,0.000246,0,0.000234,0,0.038462,735,0.8652
1381,,,171,171,3,0.509396,0.518665,0.000184,2,0.000208,0,0.040592,590,0.760486
1413,,,197,197,3,0.510939,0.521556,0.000246,0,0.000234,0,0.039832,769,0.87329
1418,,,208,208,3,0.511628,0.5228,0.000275,2,0.000246,0,0.038973,839,0.918072
1482,,,188,188,3,0.510424,0.520568,0.000221,6,0.000225,0,0.042951,755,0.836027
1487,,,179,179,3,0.509852,0.519543,0.0002,5,0.000216,0,0.036595,583,0.796766
1493,,,172,172,3,0.509225,0.518628,0.000187,6,0.000209,0,0.036312,534,0.762227
1503,,,192,192,3,0.510538,0.520934,0.000231,0,0.000229,0,0.040303,739,0.854164
1509,,,194,194,3,0.510824,0.521263,0.000244,2,0.000232,0,0.036697,687,0.85185
1511,,,183,183,3,0.510138,0.520019,0.000214,0,0.00022,0,0.039092,651,0.806117
1514,,,192,192,3,0.51071,0.521044,0.00023,6,0.000229,0,0.039703,728,0.853034
1527,,,186,186,3,0.510366,0.520385,0.00022,2,0.000223,0,0.038884,669,0.8217
1555,,,152,152,3,0.507975,0.516359,0.000146,2,0.000189,0,0.039822,457,0.671129
1574,,,187,187,3,0.510424,0.520495,0.000218,1,0.000224,0,0.042263,735,0.832661
1581,,,177,177,2,0.509909,0.519433,0.000201,0,0.000214,0,0.041217,642,0.779222
1591,,,185,185,3,0.510252,0.520239,0.000217,5,0.000222,0,0.042421,722,0.818875
