Tweet,Sentiment
"RT GOOD TO READ | MICK JAGGER & JOHN HUMPHRYSâº ""@BBCNews: Jagger: ''I wanted to be a journalist'' http://t.co/tzuraeubP3"" #BBC #Glastonbury",0
Don''t think Glastonbury is even good this year #unpopularopinion,0
@Daddy_Berry1 Lucky you #rollingstones #bbcglasto #ignorethehype,0
Stick #glastonbury Levellers @ #grassington and disco after absolutely ace. And decent shitters.,0
"RT @essentialmix: #ExtendedEssentialMix tonight live from 1am at Shangri-La in #Glastonbury with @zanelowe, @btraits, @rudimentalUK, & @dipâ¦",0
EEP!!!! 3 more days!!!!!!! #Amazing #Bestshow #BBC #IdrisElba #Suspense #Tooexcited http://t.co/GGJTu7G4zD,0
What is a smooth rolling swan? Text from dad #rollingstones #glastonbury #whereareyoudad http://t.co/G9k6kPkf6z,1
@janoskians PLEASE PERFORM AT GLASTONBURY FESTIVAL NEXT YEAR! #getjanoskiansatglastonbury #bbcglasto,0
"Yes, one would LOVE to be at #Glastonbury BECAUSE ONE IS A COMMONER JUST LIKE YOU. #WhoAmIKidding #WheresTheCaviar?",1
#Boro may be a little too late to enter the race for Paterson I think. Interesting next few days. #NFFC,0
How old are public enemy ! #dontbelievethehype #glasto #ifeelyoungtonight,1
Well excited & nervous for the #liovswal 2nd test. God knows what the player are going through. Come on you #lions!!! @lionsofficial,1
"Cheerios, fosters and Alex turner. #glasto #breakfastofkings",0
Feels like I am back at school! Lovely night with some old faces #oldschooltimes #banninghamboys #banninghamscrub #amazing,0
#jimmyjohns #delivered #amazing,0
Charlie Watts. Andrea Pirlo. #LikaSomBÃ¤r #twittboll #Stones #Glaston #Juventus http://t.co/x5GG6zu1xU,1
#barbarella #2013 #friends #coro #gozadera #bebedera #queremoromo #lastnight #amazing #nopuedopedirmasâ¦ http://t.co/iT7KhwhZWS,0
@chaseandstatus at #glastonbury smashing it!!! #wanttogoout but I''m off to bed...,1
I would probably get lost within 2 minutes of arrival if I went to Glastonbury #cray #toomuchpeeps,0
RT @TomBrowns: #Festival #Competition #Win 1 of our #Britcool #satchels in fab #June #giveaway #RT & #follow to #win http://t.co/srGVVllWLD,0
"Find the latest team news, #betting odds & top #tips for the #Lions clash right here > http://t.co/vTcjCpjcI8 #lionstour",1
oh my god Charlie Watts is the cutest old man drummer in the world. #pastyourbedtime #coolestlittleoldman #TheRollingStones #glasto13,0
Oh my sweet baby Jesus  @HAIMtheband on @bbcthree right now...... #goslow #bbcglasto,0
"The Vault: Michael Owen to Tour Europe in Search of the Most Comfortable Benches
 http://t.co/a1QMPEKGTa #nufc #scfc #mufc #lfc",0
RT @AaronRichards_: Everyone refers to #Glastonbury as the best festival in the world clearly has never heard of or seen videos of #EDC #Ulâ¦,0
"After an epic 24 hr drive n no sleep, #bytherivers have landed in Glastonbury!! @hueymorgan @GlastoFest @laurenlaverne",1
@FlavorFlav Missing you at @bbcglasto but @MrChuckD doing a great job! #YeeaaaahhhhBooooyyyyyy! #Don''tBelieveTheHype #Glasto,1
Choooon! #primalscream #whatcanapoorboydo #Glasto,0
Ik mis wat volgens mij? #glastonbury #rollendestenen,1
I''ve got moves like #jagger #watts #wood #richards #glastonbury,1
Keith Richardson is van de drugs overgestapt naar drank #bierbuik #bbcglasto,1
Love having a chef for a bf #me #desserts #him #dinner #finedining #home #instafood #foodpornâ¦ http://t.co/XTumCZv4jr,0
#TheLastOfUs #TLOU #Survival #Apocalyptic #World #Ps3 #NaughtyDog #GameOfTheYear #Amazing #2013 http://t.co/WYiRhyoTCM,1
HAIM on now at Glastonbury #glasto #guiltypleasure #legs #girls #guitars,0
#selfie #earlier #today #sobe #lace #xxi #browneyes #sunny #tan #photoshoot #beach #miami #summerâ¦ http://t.co/Usao9t95bE,0
Catching the sea breeeeeze-ah #longhairdontcare #black #galaxygirlzzz-uh  #goodtimes #goodvibes http://t.co/GdkQNPnOKc,1
"Nope, sorry, didn''t do it for me. :( #Stones #Glasto #pinningallhopesontheencore",1
From coachella and back to rav...#glastonbury #festivalscran ##defonotglamping http://t.co/Yo4vCpiAqX,0
Go on The Rolling Stones... Gutted were not at #Glastonbury getting our grooves on @MissFfiFfi @JESSY_HOPE  #nexttimetroopers,1
White Horses #therollingstones #glastonbury #festival #whitehorses #music http://t.co/ZfFoFKdKB4,1
I''m saying Start Me Up. It''s GOT to be #stones #glasto #opener,0
RT @Cryptshow: #Cryptshow ja ha aterrat a El CÃ­rcol #badalona #festival #terror #falten4dies http://t.co/uaKla9tFaG,0
#bbcglasto #corporateshit,1
#regram #MyAfricanShawties #ProudNaija #GoodTimes http://t.co/nZtl4CSTBR,0
#MovesLikeJagger is on #Glasto2013 oh sorry I meant jagger is on with his #AmazingMoves (sarcasm),1
RemedyT Contoured Memory Foam Leg Pillow Home and http://t.co/rY51YdWqHD #Contoured #Foam #Home #Memory #Pillow #RemedyT,0
RT @Carrigleisure1: Retweet to win. If the #lions win this morning. We will draw for a prize. #rugby #carrigaline http://t.co/sMtrnng3J0,1
The Orb & Kakatsitsi #glastonbury2013 #tribal #fluffyclouds http://t.co/Z4iULtGJhQ,1
"wow toch echt indrukwekkend
70 and dan zo #rollingstones #glastonburyoptv",0
Bent u bezig met het organiseren van een #dorpsfeest #festival #zomerfeest #artiestenbureautwenterand #livemuziek http://t.co/kduRp32p2n,0
"BREAKING NEWS: @Cristiano has signed for #mufc Â£65 Million,Â£336,000 A WEEK. #welsomebackronaldo",1
"For God''s sake, Mick, play the hits and get off #queenatliveaid #glastonbury",1
As always - @ElvisCostello is on fire at #Glastonbury @robbeddington #Imposters #festival #Glasto http://t.co/0R6Iutpisq,0
Have to settle for highlights of the #RollingStones would rather be watching #DL2013 highlights instead #SecondBest #glastonbury,0
"Who needs #Glastonbury when youâve got #WICKHAMFEST!
http://t.co/7QEAlH7hAx",1
Either you''re only filming one stage or there''s a dozen Notts Forest fans called Charlie at #Glastonbury #bbcglasto #budgetcuts,1
Public Enemy are putting on quite a good show if u ask me! even throwing in a bit of Nirvana! Watch & learn kids #classics #pros #bbcglasto,1
As if @JohnBishop100 is at Glastonbury!! #cooldad #legend x,0
"""@shiggison: Just woke up to John Humphrys in #glastonbury interviewing Mick Jagger... Am I awake? @BBCr4today"" Ha Ha, #modernlife !",0
#Friday #night #dancing #goodtimes #fun #friends #celebrate #colorful #lights #music #nightlife http://t.co/1so2mgnPKO,0
Dance like Jagger? #Glasto #rollingstones #wish #i #was #there,0
#lawsonlottery oh my god #WOW! Andy you''re gorgeous!,0
Passenger signed my iPod case <3 #passenger #autograph #signed #amazing #truetalent #talent #buskingâ¦ http://t.co/kgFVn6GK1C,0
Anyone seen the #KIGU #redpanda at #glastonbury? Send a pic to the team @Blue_Cow_Yoga #yogafest http://t.co/h65auJqU7D,1
Josephine star of #Breathless is at #Glastonbury2013Live,0
#glastonbury Primal Scream is possibly the most overrated band. Ever. Full stop. #thankspunctuation,0
Come on The Lions! Lets make it 2/2 today! #lions #veryexcited,1
Ny film om festivaldÃ¶den âKÃ¶p inte biljett utan kreditkortâ #festival #musik #konsert #peaceandlove,0
Glastonbury is now dry !! And Portishead was mind blowing last night after all these years #Portishead #glastonbury #AmazingTiming,1
#Friends #8Acts #live #love #laugh #Music #time #Jem #Angel #Jerico #Kim #Me #Danielle #Happy <3 :*â¦ http://t.co/aswwlgHrHR,0
#minicooper #car #swift #mydream #succesed #hope #wishes #nextyear http://t.co/1OeXPQPm2H,1
"Discovering The Rolling Stones absolutely love ''laugh,I nearly died #music #love #evenings #rollingstones #teenage #bee",0
Photo: We have recruited #fblogger @thestylerawr to style spot the hottest gals at #glastonburyâWe met this... http://t.co/xTCBoK1UPK,1
"Do the BBC fuck EVERYTHING up? Stones mid set?!! FFS. Still, how many Glastonbury bands this year had a bass solo?
#jazzodyssey
#yewtree",0
New #quote : @Instag_app #myself #live #tagsforlikes #brown #goodtimes #a #f4f #follow4follow #bff #travel #drunk... http://t.co/CQwpHPbYiH,0
RT @Reverend_Makers: innit â@TheFarm13: @Reverend_Makers the number of public school types getting interviewed is unbelievable #amazing #piâ¦,0
"#SongoftheDay: ""Call It What You Want"" by Foster the People: http://t.co/kGlfEWy52a #music",0
I can''t get no satisfaction #rollingstones #classtune #glasto,1
#starooramen #prague #rollingstones #aftershow #glastonbury http://t.co/RJkUTAWPKf,0
#charlie of the #stones + #earl of #wonga - two that you dont see in the same place at the same time #CoincidenceIThinkNot lol,0
The secret to a long-lasting marriage is modelled by the #Stones. Fifty years a-go-go and not a kilocalorie of energy lost. #diamonds,0
Clock tower in the forest #electricforest #edm #festival #electricforest http://t.co/0tYDzUmTQY,0
"I can feel the #roskildefestival fever.. 70,000 extra people in this city for a week! Glad I got my ticket #festival #kendrickconcert",0
@IainHaggisMcKay Charlie Watts needs to give it a bit if welly mate! #glastonbury #halfhearted,0
How to deal with #Depression #Mental #Disorder characterized by profound #Feelings of #Sadness #Unhappiness http://t.co/elLvZqSwb5,0
#nowplaying  II @aliciakeys ft @NICKIMINAJ - girl on fire II #SOS II W @Rega_pramudya II #AAJJIIIBB,0
Yeno your immature when u see #rollingstones back up singers do tumbling dice hand actions an laugh ya head of !!!! #bigkid #need2growup,0
#squaready #q8 #qatar #q8insta #wow #webstagram #tbt #tweetgram #uae #instagood #instamood #instadailyâ¦ http://t.co/Yz5l6MmhcO,0
#baby #amazing #plase #like #cool #dream #asian #korean #jewlery  #outfit  #fashion  #nice #dreanâ¦ http://t.co/2iO2BKvdiw,0
3. Runde in #Wimbledon - Das Spiel @richard_gasquet-Bernard Tomic gibt''s jetzt auf #srfzwei & #livestream: http://t.co/wSKP0SOtLv #srftennis,0
"RT ''â@badgersni
#Glastonbury festival founder and dairy farmer says he is ''not on the side of badgers'' #stopthebadgercull #dumpdairy #sab",1
RT @Alice_Ratcliffe: Why am I not at Glastonbury watching the arctic monkeys #devo,0
"Here''s my Example story. I met him, he was a complete cock. The end. #petesexamplestory #glastonbury",1
First duty phone call of the week. 2m1 locked. #4am #fml,0
Crawling back to you. #arcticmonkeys #doIwannaknow #music #love #lyrics #alexturner #song #membersâ¦ http://t.co/eB2XAqcB1Q,0
Best thing about summer so far? Getting to spend a ton of time with my extended family! #lovethem #shopping #movies #zoo #playgrounds #epic,0
"@nilerodgers #Glasto neva sleeps! Then again, u hava excuse! G''nite #FunkGuru I''m still #LostInMusic ....x ;-)",0
Would you like to know why you''re not at Glastonbury? Because you didn''t buy a f#%king ticket that''s why!!! #whinger #moaner #idiot,1
So far i have spent the first three days of my vacation in bed. #sick #fever #stomachpains #throwingupâ¦ http://t.co/rbluSciBUY,0
#bornsinner #epic,0
"@LesVDavis'' Get #Followers Tip #21: #Tweet About #Trends:
 #AspenIdeas
#IHatePeopleThat
#glasto
#DrakeTaughtMe
#ChrisBETAwards
Primal Scream",0
Per non farci mancare niente... BIFFY CLYRO in apertura... #biffyclyro #muse #torino #amazing #ciao @â¦ http://t.co/c3HkXlRwQw,0
BUT. in 24 hours I''ll be suffering from post concert depression. #EdSheeran #HereICome #Vancouver :D,0
#bbcglasto bbc3glaso #gregjames you are beautiful,0
My day will consist of a pig roast party and then @Ballyhoo_MD at #RamsHeadLive right after. #GoodTimes #Murica #RandomTwitterHashTagTopic,0
"Coming up on Plan B with Riyadh, we''re talking with @eoinmurphy22 about Cheryl''s 30th birthday, Xfactor goss and Glastonbury! #PlanB",0
Slightly surprised to be enjoying #mavericksabre. Not usually my thing but he''s got a great voice. Like a young #finlayquaye #glastonbury,1
I''m enjoying the demented ringmaster #bbcglasto #Glasto #WhoDis,1
I reckon I need another festival booking #Gastonbury #wishiwasthere #bookme #please ;),0
Yeah I''m not gonna be able to watch the #Lions match...anyone wanna keep me updated?! #sonotthesame :(,1
Out on it with @JonnyLostCause and @tercoop11 for #lions test at @NewTredegarRFC  #beerforbreakfast,1
RT The Grand Canyon as seen from space. #spacephotography #naturalwonders #amazing http://t.co/TBiSvjFojh,0
,0
Why does everybody who is called Alex must perform in a suit? #AlexTrimble #AlexTurner #glasto,0
De #oudjes doen het nog best! #Stones in de pyramid van Glastonbury live op BBC2,0
La bellezza di scartare un album! #max20 #maxpezzali #album #today http://t.co/iwaqq8unpJ,0
"Damn, I had to switch over to Glastonbury on this song didn''t I. #houseMD #youcantalwaysgetwhatyouwant",0
we have the weekend papers out & #wimbledon showing later... Plus best view of all the action on the water #brighton #staydryenjoythewater,1
@HollyLou84 #chaseandstatus #glastonbury #bbcglasto #looksamazing #soundamazing is Mr Steve Roach raving I wonder? #coolboss,0
#panggung #terbuka #ardha #candra #artcentre #bali #art #festival #bondres #buleleng http://t.co/8Au7V6k7dZ,0
I didn''t know Lard was a blonde #MarkAndLard #Glastonbury,0
@richpearson32 @RJBSHARK I will admit defeat as it is now unlikely an action of mine will ever dominate the #NFFC feed #wellplayed,1
New ikini gets deleivered the day im already on holiday #gutted #toolate,0
Officially in Florida! Just another hour and half! #soclose #sunshine #relaxationtime,0
Mmm #perfect #post #workout #meal #protein #shake #ribs #Patatoes #BBQ #yummy #jealous #cornonthecobâ¦ http://t.co/W3BCvTjKT4,1
"@ToroPelato @cognoscentinovo what''s going on?

#glasto #glastonbury #mud #piss",0
"@itsthesich sorry to say, but I would not do this in real life #sick #nasty",0
The Rolling Stones debuteren op Glastonbury http://t.co/KA5aSGXJdN #noordholland #provincie #nholland,1
#whenindoubt #peaceandpout #ARCTICMONKEYS http://t.co/pHEOruj9s8,1
"Would rather bathe in my own piss than be at Glastonbury... Hold on isn''t that what they do there anyway?
#noshowerfor4days
#nothanks",0
Follow @LiveDreamLovee  for #amazing quotes. She''s very sweet. #quotes #Twitter  #interesting #true #trust #final,0
@CherylCole #cheryl #cherylcole #chezza #soldier #amltour #theend #noooo #takemeback #iloveher #somuchâ¦ http://t.co/5LyAUWFoqc,1
#fml #kms #sm #km,0
Everywhere we look theres pink! where did they get that idea from? #Glastonbury #festz,1
#arcticmonkeys #viewfromtheafternoon #mtv #jukebox,0
Watching @DizzeeRascal at #Glastonbury on bbc iplayer! Wish I was there! #TopPerformer,0
"Pursuits
#drawing #reading #coding #writing #illustration #sketch  #art #goodtimes #fun http://t.co/0zmAELze6D",0
#OohLaLa  #primalscream  #glastonbury,0
Dizzie rascal @illpreston Stage #glasto2013 #Dizzie #dizzieRascal #glastomaze #pyramidStageâ¦ http://t.co/GI6EUXoemu,0
RT @Amanda__Brown: So glad bro came out tonight! â¤ #nothingbutlove @VUndergroundNYC #candids #goodtimes  dbr0wn http://t.co/ZLbwM7fc1I,0
#logo #australia #british #lions #tour #2013 #gameon #britishlions2013 #britishlions instagram http://t.co/FD1JoFAq8x,1
I need to be at Glastonbury! #maybenexttime,0
OMG #beats #love #woohoo #wow #amazing #music #flighttime http://t.co/KyT2SA8Z6z,0
GOOD LUCK TODAY!!! @AZEALIABANKS @lopezlyfe #ATMJAM #glastonbury #KUNTBRIGADE,1
#VERASUMMER is comming!!! #keepcalm #festival #musica #summer #losardelavera #extremadura @ VERASUMMERâ¦ http://t.co/5gGtlJIQrD,0
To all you at Glastonbury tonight- I envy you! #Glastonbury 2013 #rollingstones #JealousOfYou #icantgetnosatifaction,1
@Penning7 I retract that last tweet. Example is shiiiiiiiiiiiiiiiit. #canyouscream please #glastonbury,0
"#BuonGiorno a tutti i #Ferraristi!!!
oggi alle 11:00(CET Time) ci sarÃ  la #FP3(posterÃ² il link della diretta) #F1 #BritishGP #FerrariItaFans",1
"Forgotten what a good song ""Oliver''s Army"" is #glastonbury #elviscostello #blastfromthepast",0
"Nice bit of chase and status fifa music no problem on Glastonbury, will only remind me of fifa #glasto #bbcthree #fifaproblems",0
â@sewellyboyx: Buzzing for the lions!âyees ill be down soon #Lions #LionsToTake,1
If I finish watching @example  set at Glastonbury and he doesn''t finish with changed the way you kissed me I might cry #manchester #finale,0
@bulmerscider having a great time and still got the Rolling Stones to go later. #Glastonbury #Bulmers #Hereford #Tent #Festival,0
#glastonbury13 #rollingstones #thin #50yearcokehabit #,0
"The sun is shining on Glastonbury, could not have hoped for better weather #glatonbury",1
Look at the arsecrack on that! Ahhh. Glastonbury. #glasto #arsecrack http://t.co/AbTBhg5Lv9,0
Perfect way to get excited for #benicassium!  #glastonbury #articmonkeys #excited http://t.co/lD6oAeGE3V,0
